id,title,brand,model,year,price,currency,mileage,exterior_color,city,state
5065019142,Mitsubishi Xpander 1.5 Cross At,Mitsubishi,Xpander,2023,279000,MXN,107300,Unknown,Azcapotzalco,Distrito Federal
5057744364,Mitsubishi Xpander 1.5 Xpander Cross At,Mitsubishi,Xpander,2023,319000,MXN,43361,Unknown,Zapopan,Jalisco
2779679229,Volkswagen Virtus 4p Comfortline L4/1.6 Aut,Volkswagen,Virtus,2023,298000,MXN,33200,Unknown,Tlalnepantla De Baz,Estado De México
2750223787,Volkswagen Virtus 1.6 Comfortline At,Volkswagen,Virtus,2023,265900,MXN,67454,Unknown,Iztapalapa,Distrito Federal
5113329312,Bmw X1 2.0 Sdrive 20ia M Sport At,BMW,X1,2019,399000,MXN,51000,Unknown,Monterrey,Nuevo León
5148950712,Bmw X1 2.0 Sdrive 20ia X Line At,BMW,X1,2021,423000,MXN,70000,Unknown,Ecatepec De Morelos,Estado De México
4977808720,Bmw X1 2.0 Sdrive 20ia X Line At,BMW,X1,2021,373226,MXN,79488,Unknown,Tlajomulco De Zúñiga,Jalisco
2834235033,Chevrolet Captiva 1.5 Lt 5p Cvt,Chevrolet,Captiva,2023,334990,MXN,57000,Unknown,Querétaro,Querétaro
4819417236,Chevrolet Captiva 1.5 Lt 5p Cvt,Chevrolet,Captiva,2023,289000,MXN,64860,Unknown,Monterrey,Nuevo León
5148035636,Chevrolet Captiva 1.5 Lt 5p Cvt,Chevrolet,Captiva,2023,320000,MXN,24000,Unknown,Monterrey,Nuevo León
2751991097,Chevrolet Captiva 1.5 Lt 5 Pasajeros At,Chevrolet,Captiva,2023,320000,MXN,83000,Unknown,Ecatepec De Morelos,Estado De México
2441116749,Bmw Serie 5 2.0 530e Hibrido Conectable,BMW,Serie,2020,1695400,MXN,0,Unknown,Pachuca De Soto,Hidalgo
5113949906,Audi Q2 1.4 35 Tfsi Sport,Audi,Q2,2023,489000,MXN,45000,Unknown,Tlalpan,Distrito Federal
2595343549,Hyundai Creta 1.5 Limited Ivt,Hyundai,Creta,2024,385000,MXN,21947,Unknown,Naucalpan,Estado De México
2824910003,Kia Rio 1.6 Lx Hatchback Mt,Kia,Rio,2021,240000,MXN,74200,Unknown,Zapopan,Jalisco
2745038909,Jeep Grand Cherokee 3.6 Limited Lujo 4x4 Mt,Jeep,Grand,2022,610000,MXN,89936,Unknown,Zapopan,Jalisco
2843253225,Volkswagen Tiguan 1.4 R-line 5p At,Volkswagen,Tiguan,2022,499000,MXN,67894,Unknown,Alvaro Obregón,Distrito Federal
5029529344,Volkswagen Tiguan 1.4 R-line 5p At,Volkswagen,Tiguan,2022,489999,MXN,75000,Unknown,Monterrey,Nuevo León
5021710606,Volkswagen Tiguan 1.4 R-line,Volkswagen,Tiguan,2022,449900,MXN,54930,Unknown,Zapopan,Jalisco
2836700319,Mazda Cx-90 3.3t Signature Mhev,Mazda,Cx,2020,1011900,MXN,0,Unknown,Benito Juárez,Distrito Federal
2762812033,Audi Q2 1.4 Dynamic S-tronic At,Audi,Q2,2021,440000,MXN,49195,Unknown,Zapopan,Jalisco
2762824723,Audi Q2 1.4 Dynamic S-tronic At,Audi,Q2,2021,460000,MXN,35388,Unknown,Zapopan,Jalisco
2826573765,Toyota 4runner Limited 2 Filas Ba Abs Piel Qc At,Toyota,4Runner,2020,2095000,MXN,500,Unknown,Naucalpan,Estado De México
2798038467,"Nissan Kicks 5 Pts. Platinum E-power, E-rev, Ta, Piel, Adas, Ra-17",Nissan,Kicks,2024,430000,MXN,23755,Unknown,Estado De México,
5081226328,Audi Q2 1.4 35 Tfsi Select,Audi,Q2,2023,500000,MXN,26000,Unknown,Atizapán De Zaragoza,Estado De México
2821342223,Audi Q2 1.4 Select S-tronic At,Audi,Q2,2023,495000,MXN,43762,Unknown,Querétaro,Querétaro
2821548093,Ford F-550 6.8 Xl At,Ford,F,2016,515000,MXN,72515,Unknown,Querétaro,Querétaro
2831320591,Volkswagen Nivus 1.0t Black At,Volkswagen,Nivus,2024,389000,MXN,36405,Unknown,Cuauhtémoc,Distrito Federal
5094982478,Ford Focus 2.0 Trend Hatchback A/t,Ford,Focus,2014,125900,MXN,113000,Unknown,Tlalnepantla De Baz,Estado De México
4985690956,Volkswagen Virtus 1.6 Msi Comfortline At,Volkswagen,Virtus,2020,383490,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
2811228913,Kia Sorento 2.4 Lx At,Kia,Sorento,2017,215000,MXN,128000,Unknown,Guadalajara,Jalisco
2808408697,Kia Sorento 2.4 Lx At,Kia,Sorento,2017,279000,MXN,71000,Unknown,Zapopan,Jalisco
5022034582,Ford Explorer 2.3 Platinum Ta,Ford,Explorer,2025,1069100,MXN,0,Unknown,Tulancingo De Bravo,Hidalgo
4959500180,Ford Explorer 2.3t Ecoboost Platinum 4wd At,Ford,Explorer,2025,1329100,MXN,0,Unknown,Atizapán De Zaragoza,Estado De México
2836951741,Chevrolet Aveo 1.5 Lt Hb Mt,Chevrolet,Aveo,2024,255000,MXN,19189,Unknown,Cuautitlán Izcalli,Estado De México
2817783453,Chevrolet Aveo 1.5 Lt Sedan Mt,Chevrolet,Aveo,2024,249000,MXN,38871,Unknown,Monterrey,Nuevo León
5080698912,Chevrolet Aveo 1.5 Ls Hb Mt,Chevrolet,Aveo,2024,245000,MXN,64918,Unknown,Ecatepec De Morelos,Estado De México
2821506921,Chevrolet Aveo 1.5 Ls Hb Mt,Chevrolet,Aveo,2024,255000,MXN,69627,Unknown,Tlalnepantla De Baz,Estado De México
2847818035,Chevrolet Aveo 1.5 Ls Hb Mt,Chevrolet,Aveo,2024,249000,MXN,4183,Unknown,Acapulco,Guerrero
5030333282,Chevrolet Aveo 1.5 Ls Mt,Chevrolet,Aveo,2024,240000,MXN,240000,Unknown,Tlalpan,Distrito Federal
2624838665,Jeep Grand Cherokee 5.7 Summit Elite Plinum 4x4 At,Jeep,Grand,2022,1095000,MXN,55509,Unknown,San Pedro Garza García,Nuevo León
4997459438,Chevrolet Suburban Lt At,Chevrolet,Suburban,2021,895000,MXN,109044,Unknown,Piedras Negras,Coahuila
2676862541,Nissan X-trail 2.5 Platinum Plus 2f At,Nissan,X,2025,649000,MXN,700,Unknown,Irapuato,Guanajuato
4041023860,Jeep Renegade 1.3 Limited Fwd At,Jeep,Renegade,2025,538400,MXN,0,Unknown,Mexico,
5106427754,Nissan Np300 2.5d Chasis Cabina Mt Ac Vdc,Nissan,Np300,2025,472500,MXN,0,Unknown,Miguel Hidalgo,Distrito Federal
4195143382,Dodge Attitude 1.2 Sxt At Cvt,Dodge,Attitude,2025,399900,MXN,0,Unknown,Durango,Durango
5079044868,Jeep Wagoneer L 3.0 Premium Package 4x4 At,Jeep,Wagoneer,2020,2150900,MXN,0,Unknown,Cuautitlán Izcalli,Estado De México
5072019588,Jeep Wagoneer L 3.0 Premium Package 4x4 At,Jeep,Wagoneer,2020,2150900,MXN,0,Unknown,Cuautitlán Izcalli,Estado De México
2831449147,Nissan Pathfinder 3.5 Advance Cvt,Nissan,Pathfinder,2020,339900,MXN,107507,Unknown,Gustavo A. Madero,Distrito Federal
2836780897,Honda City 1.5 Lx At,Honda,City,2016,199000,MXN,78501,Unknown,Benito Juárez,Distrito Federal
2845701869,Chevrolet Suburban 5p Rst V8/5.3 Aut,Chevrolet,Suburban,2022,1102000,MXN,96818,Unknown,León,Guanajuato
5058545382,Chevrolet Suburban 5.3 V8 Lt At,Chevrolet,Suburban,2022,1040000,MXN,107553,Unknown,Tlalnepantla De Baz,Estado De México
4307080026,Dodge Durango 5.7 V8 R/t At,Dodge,Durango,2025,1355900,MXN,0,Unknown,Mexico,
4157739976,Jeep Grand Cherokee 4xe Limited V6 4x2,Jeep,Grand,2025,1244900,MXN,0,Unknown,Victoria,Tamaulipas
4721790384,Mazda Cx-5 2.5 I Sport At,Mazda,Cx,2025,551900,MXN,0,Unknown,Xochimilco,Distrito Federal
5113256312,Volkswagen T-cross 1.0 Highline At,Volkswagen,T,2022,364000,MXN,32821,Unknown,Alvaro Obregón,Distrito Federal
2827646093,Volkswagen T-cross 1.6 Highline At,Volkswagen,T,2022,389999,MXN,72950,Unknown,Miguel Hidalgo,Distrito Federal
2784837749,Volkswagen T-cross 1.6 Highline At,Volkswagen,T,2022,369999,MXN,72893,Unknown,Miguel Hidalgo,Distrito Federal
5113176966,Volkswagen T-cross 1.0 Comfortline At,Volkswagen,T,2022,364000,MXN,18355,Unknown,Alvaro Obregón,Distrito Federal
5070901920,Volkswagen T-cross 1.6 Comfortline At,Volkswagen,T,2022,339000,MXN,38000,Unknown,Guadalajara,Jalisco
2845705373,Nissan Kicks 1.6 Advance Cvt,Nissan,Kicks,2019,239900,MXN,89107,Unknown,Cuautitlán Izcalli,Estado De México
2846290521,Chevrolet Captiva 1.5 Premier 7p Cvt,Chevrolet,Captiva,2023,329500,MXN,27000,Unknown,Coyoacán,Distrito Federal
5139098140,Chevrolet Captiva 1.5 Premier 7p Cvt,Chevrolet,Captiva,2023,340000,MXN,54447,Unknown,Zapopan,Jalisco
2845833035,Chevrolet Captiva 1.5 Premier 7p Cvt,Chevrolet,Captiva,2023,317000,MXN,37000,Unknown,Zapopan,Jalisco
5072454152,Volkswagen Tiguan 2.0 Tsi R-line Dsg7,Volkswagen,Tiguan,2022,495000,MXN,41000,Unknown,Zapopan,Jalisco
4829884298,Volkswagen Tiguan 2.0 Tsi R-line Dsg7,Volkswagen,Tiguan,2022,499000,MXN,66000,Unknown,San Pedro Garza García,Nuevo León
2732720661,Lincoln Nautilus 2.0 Reserve Hibrida,Lincoln,Nautilus,2020,1452900,MXN,0,Unknown,Atizapán De Zaragoza,Estado De México
2801128239,Chevrolet Groove 1.5 Lt Mt,Chevrolet,Groove,2020,394000,MXN,0,Unknown,Iztacalco,Distrito Federal
2746447473,Chevrolet Groove 1.5t Lt Mt,Chevrolet,Groove,2020,389900,MXN,0,Unknown,Benito Juárez,Distrito Federal
5106894262,Suzuki Ertiga Xl7 1.5 Glx At,Suzuki,Ertiga,2021,289900,MXN,82000,Unknown,Tampico,Tamaulipas
2787760751,Lincoln Corsair Reserve 2023,Lincoln,Corsair,2023,599900,MXN,28165,Unknown,Guadalajara,Jalisco
5057633282,Chevrolet Tracker 1.2 Premier At,Chevrolet,Tracker,2023,298000,MXN,18663,Unknown,Monterrey,Nuevo León
2848182011,Audi Q5 Sportback 2.0 45tfsi S Line Quattro Mild Hybrid,Audi,Q5,2023,875000,MXN,42365,Unknown,Tlalpan,Distrito Federal
2605084525,Toyota Sequoia 3.5 Hev Limited Rwd,Toyota,Sequoia,2020,1950000,MXN,0,Unknown,Monterrey,Nuevo León
3535027260,"Chevrolet Traverse Lt, 4 Cilindros, 2.5 L Turbo",Chevrolet,Traverse,2025,1047900,MXN,0,Unknown,Zapopan,Jalisco
2798352455,Lexus Rx 2.4 Rx F Sport 500h,Lexus,Rx,2024,1199000,MXN,48600,Unknown,Miguel Hidalgo,Distrito Federal
5079558598,Volkswagen Taigun 1.0 Tsi Highline At,Volkswagen,Taigun,2023,400000,MXN,4156,Unknown,Nezahualcoyotl,Estado De México
5086130916,Volkswagen Taigun 1.0 Highline At,Volkswagen,Taigun,2023,364900,MXN,53149,Unknown,Gustavo A. Madero,Distrito Federal
2821494705,Volkswagen Taigun 1.0 Tsi Highline At,Volkswagen,Taigun,2023,384999,MXN,17607,Unknown,Naucalpan,Estado De México
2847824389,Volkswagen Taigun 1.0 Tsi Highline At,Volkswagen,Taigun,2023,379900,MXN,38000,Unknown,Venustiano Carranza,Distrito Federal
5059128378,Volkswagen Caddy 1.6 Maxi Mt,Volkswagen,Caddy,2019,200000,MXN,119500,Unknown,Naucalpan,Estado De México
5099837056,Ford Transit 2.2 Pasajeros Larga Techo Alto Custom Mt,Ford,Transit,2020,618000,MXN,60000,Unknown,Puebla,Puebla
5042568014,Chevrolet Aveo 5p Lt L4/1.5 Man,Chevrolet,Aveo,2024,259000,MXN,18000,Unknown,Metepec,Estado De México
2847881733,Chevrolet Aveo 1.5 Lt Tm,Chevrolet,Aveo,2024,239000,MXN,14975,Unknown,Metepec,Estado De México
2782079507,Chevrolet Aveo 1.5 Lt Tm,Chevrolet,Aveo,2024,265000,MXN,35000,Unknown,Hermosillo,Sonora
5106502872,Chevrolet Aveo 1.5 Lt Tm,Chevrolet,Aveo,2024,259500,MXN,35000,Unknown,Guadalajara,Jalisco
4690190358,Chevrolet Captiva 1.5 Premier 7p Cvt,Chevrolet,Captiva,2020,488400,MXN,0,Unknown,Cuautitlán Izcalli,Estado De México
4640688608,Chevrolet Captiva 1.5 Premier 7p Cvt,Chevrolet,Captiva,2020,476100,MXN,0,Unknown,Benito Juárez,Distrito Federal
2835114841,Chevrolet Captiva 2.4 Ls L4 At,Chevrolet,Captiva,2015,169000,MXN,89000,Unknown,Naucalpan,Estado De México
5079599682,Bmw X1 1.5 Xdrive25e Hibrido Conectable,BMW,X1,2024,829000,MXN,39038,Unknown,Cuernavaca,Morelos
4647442030,Chevrolet Equinox 1.5 Premier Plus At,Chevrolet,Equinox,2021,395000,MXN,49000,Unknown,Morelia,Michoacán
2760929129,Nissan V-drive 4p L4/1.6 Man A/c,Nissan,V,2020,169000,MXN,121000,Unknown,Tlalnepantla De Baz,Estado De México
2760839031,Hyundai Tucson 5p Gls Premium L4/2.5 Aut,Hyundai,Tucson,2022,425000,MXN,55800,Unknown,Tlalnepantla De Baz,Estado De México
2845815825,Kia Soul Ex Pack Fifa Limited Edition.,Kia,Soul,2019,253000,MXN,45000,Unknown,Alvaro Obregón,Distrito Federal
2847835419,Jeep Renegade 1.3 Sport At,Jeep,Renegade,2024,365000,MXN,20100,Unknown,Tlalpan,Distrito Federal
5107882188,Chevrolet Suburban 5.3 V8 Lt Premier 4wd At (d),Chevrolet,Suburban,2023,1200000,MXN,45110,Unknown,La Piedad,Michoacán
2834289763,Chevrolet Suburban 5.3 V8 Lt Premier 4wd At (d),Chevrolet,Suburban,2023,1200000,MXN,43391,Unknown,La Piedad,Michoacán
2765168141,Chevrolet Suburban 5.3 Premier 4x4 At,Chevrolet,Suburban,2023,1199900,MXN,55000,Unknown,San Pedro Garza García,Nuevo León
2811287793,Lincoln Corsair 2.0,Lincoln,Corsair,2020,1042000,MXN,0,Unknown,Guadalajara,Jalisco
5113249518,Ford Maverick Tremor,Ford,Maverick,2023,575000,MXN,19000,Unknown,Zapopan,Jalisco
2745707885,Chevrolet Onix 1.3 Ls Mt,Chevrolet,Onix,2020,263100,MXN,0,Unknown,Iztacalco,Distrito Federal
5058718288,Jeep Gladiator 6.4 Super Charged 840 Hp,Jeep,Gladiator,2023,4499990,MXN,10000,Unknown,Querétaro,Querétaro
2752041479,Bmw Serie 5 2.0 520ia At Msport,BMW,Serie,2020,1561400,MXN,0,Unknown,Zapopan,Jalisco
2792845369,Nissan X-trail 2.5 Exclusive 3 Row Cvt,Nissan,X,2019,319990,MXN,70000,Unknown,Ixtapaluca,Estado De México
2767473265,"Chevrolet Bolt Ev 5 Pts. Lt, Ev, Autonomía 383 Km, 65 Kwh, Ta, Piel, Gps, Ra-17",Chevrolet,Bolt,2020,309900,MXN,156769,Unknown,Toluca,Estado De México
2331997841,Audi Sq6 Suv E-tron Sq6 Suv E-tron,Audi,Sq6,2025,2027700,MXN,0,Unknown,Metepec,Estado De México
2624509837,Volkswagen Nueva Tiguan R Line 1.4 Tsi R-line,Volkswagen,Nueva,2020,795790,MXN,0,Unknown,Gustavo A. Madero,Distrito Federal
2466823711,Jeep Wagoneer L 3.0 Series Iii 4x4 At,Jeep,Wagoneer,2025,1886900,MXN,0,Unknown,Mexico,
2847905731,Ram Ram 1500 5.7 Mild-hybrid Limited Crew Cab 4x4,RAM,Ram,2024,1143590,MXN,16049,Unknown,Guadalajara,Jalisco
2836434659,Nissan Kicks 2.0 Advance Cvt,Nissan,Kicks,2025,411900,MXN,0,Unknown,Miguel Hidalgo,Distrito Federal
2752328855,Mercedes-benz C200 4 Sport 4p At,Mercedes-Benz,Benz,2020,1043100,MXN,0,Unknown,Cuajimalpa De Morelos,Distrito Federal
5086277442,Kia Sportage 2.0 Ex L At,Kia,Sportage,2018,269000,MXN,96250,Unknown,Tlalnepantla De Baz,Estado De México
4904212312,Nissan V-drive 1.6 Mt A/c Audio,Nissan,V,2023,235000,MXN,75241,Unknown,Tlalnepantla De Baz,Estado De México
2782135095,Volkswagen Tiguan 2.0 Highline At,Volkswagen,Tiguan,2020,379000,MXN,70000,Unknown,San Pedro Garza García,Nuevo León
4789033052,Volkswagen Taigun 1.0 Tsi Comfortline At,Volkswagen,Taigun,2023,349000,MXN,27382,Unknown,Miguel Hidalgo,Distrito Federal
2765919355,Volkswagen Taigun 1.0 Tsi Comfortline At,Volkswagen,Taigun,2023,359900,MXN,33000,Unknown,Tlalpan,Distrito Federal
5094972724,Volkswagen Taigun 1.0 Tsi Comfortline At,Volkswagen,Taigun,2023,355000,MXN,33000,Unknown,Tlalpan,Distrito Federal
2694311647,Volkswagen Taigun 1.0 Tsi Comfortline At,Volkswagen,Taigun,2023,350000,MXN,48573,Unknown,Coyoacán,Distrito Federal
2785219659,Kia Soul 5p Gt Line L4/2.0 Aut,Kia,Soul,2024,349095,MXN,12212,Unknown,Zapopan,Jalisco
2845822275,Chevrolet Aveo 1.5 Ls Mt,Chevrolet,Aveo,2023,228600,MXN,50723,Unknown,Xochimilco,Distrito Federal
5086349150,Volkswagen Cross Sport 2.0 Tsi R-line Tiptronic 4wd,Volkswagen,Cross,2020,1175190,MXN,0,Unknown,Miguel Hidalgo,Distrito Federal
4964602124,Volkswagen Cross Sport 2.0 Tsi R-line Tiptronic 4wd,Volkswagen,Cross,2020,1175190,MXN,0,Unknown,Azcapotzalco,Distrito Federal
4961676784,Volkswagen Cross Sport 2.0 Fsi R-line Tiptronic 4wd,Volkswagen,Cross,2020,1175990,MXN,0,Unknown,Miguel Hidalgo,Distrito Federal
4955931736,Volkswagen Cross Sport 2.0 Tsi R-line Tiptronic 4wd,Volkswagen,Cross,2020,2099000,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
2824364537,Volkswagen Cross Sport 2.0 Tsi R-line Tiptronic 4wd,Volkswagen,Cross,2020,2099000,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
2831073587,Chevrolet Captiva 1.5 Lt 5 Pasajeros At,Chevrolet,Captiva,2023,295000,MXN,45000,Unknown,Texcoco,Estado De México
5112568496,Chevrolet Traverse 3.6 V6 Lt Piel At,Chevrolet,Traverse,2019,549900,MXN,55295,Unknown,Iztapalapa,Distrito Federal
2794842263,Chevrolet Traverse 3.6 Lt Piel At,Chevrolet,Traverse,2019,795000,MXN,60000,Unknown,Benito Juárez,Distrito Federal
4033414688,Chevrolet Traverse 3.6 Lt Piel At,Chevrolet,Traverse,2019,429900,MXN,102515,Unknown,Huauchinango,Puebla
5139089568,Chevrolet Traverse 3.6 V6 Lt Piel At,Chevrolet,Traverse,2019,370999,MXN,56580,Unknown,Gustavo A. Madero,Distrito Federal
4978700774,Mitsubishi Xpander Xpander,Mitsubishi,Xpander,2023,275000,MXN,89378,Unknown,Venustiano Carranza,Distrito Federal
4954098474,Nissan Versa 1.6 Exclusive Cvt,Nissan,Versa,2020,450900,MXN,0,Unknown,Coyoacán,Distrito Federal
2740026445,Ford Territory Trend Hev 1.5l Ta,Ford,Territory,2020,639900,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
2517747637,Lincoln Corsair 2.5 Phev,Lincoln,Corsair,2025,1322000,MXN,0,Unknown,San Juan Del Río,Querétaro
4671600014,Jeep Grand Cherokee 3.6 Limited Lujo 4x2 Mt,Jeep,Grand,2017,348000,MXN,68000,Unknown,Monterrey,Nuevo León
2518118695,Dodge Attitude 1.5t Gdi Gt At 7dct,Dodge,Attitude,2025,499900,MXN,0,Unknown,Miguel Hidalgo,Distrito Federal
2665860065,Infiniti Qx80 3.5 V6 Sensory 7 Pasajeros,Infiniti,Qx80,2025,2229000,MXN,0,Unknown,Iztacalco,Distrito Federal
3847763716,Ford Escape 2.5 Platinum Fwd Hybrid Cvt,Ford,Escape,2025,740000,MXN,0,Unknown,Miguel Hidalgo,Distrito Federal
5146961810,Nissan Kicks 1.6 Exclusive At,Nissan,Kicks,2021,299999,MXN,95172,Unknown,San Andrés Cholula,Puebla
4990770280,Nissan Note 1.6 Advance Cvt,Nissan,Note,2018,187000,MXN,145000,Unknown,Chihuahua,Chihuahua
5101066954,Chevrolet Tahoe 5.3 Rst 4x4 At,Chevrolet,Tahoe,2023,1090000,MXN,60392,Unknown,Zapopan,Jalisco
2791741999,Mitsubishi Mirage 1.2 Glx Cvt,Mitsubishi,Mirage,2018,154000,MXN,121000,Unknown,Coyoacán,Distrito Federal
2708786257,Ford Bronco Sport 1.5t Ecoboost Heritage,Ford,Bronco,2023,589900,MXN,30348,Unknown,Tonala,Jalisco
5071390250,Nissan Versa 1.6 Sense At,Nissan,Versa,2023,255000,MXN,68368,Unknown,Naucalpan,Estado De México
5036356810,Nissan Versa Sense Cvt,Nissan,Versa,2023,278000,MXN,82076,Unknown,Tecámac,Estado De México
2808294599,Nissan Versa 1.6 Sense At,Nissan,Versa,2023,245900,MXN,68643,Unknown,Tlalnepantla De Baz,Estado De México
4949092050,Nissan Versa 1.6 Sense At,Nissan,Versa,2023,275000,MXN,38242,Unknown,Cuauhtémoc,Distrito Federal
5085668008,Nissan Versa 1.6 Sense At,Nissan,Versa,2023,249000,MXN,67772,Unknown,Tlalnepantla De Baz,Estado De México
5036291512,Nissan Versa 1.6 Sense At,Nissan,Versa,2023,253500,MXN,62249,Unknown,Tlalnepantla De Baz,Estado De México
5099407492,Nissan Versa 1.6 Sense At,Nissan,Versa,2023,250000,MXN,97775,Unknown,Alvaro Obregón,Distrito Federal
2836718077,Nissan Versa 1.6 Sense At,Nissan,Versa,2023,250000,MXN,54000,Unknown,Ecatepec De Morelos,Estado De México
2836718041,Nissan Versa 1.6 Sense At,Nissan,Versa,2023,245000,MXN,69987,Unknown,Ecatepec De Morelos,Estado De México
5051154676,Nissan Versa 1.6 Sense At,Nissan,Versa,2023,259000,MXN,74000,Unknown,Zapopan,Jalisco
2821702699,Audi Sq5 At,Audi,Sq5,2018,485000,MXN,91000,Unknown,San Pedro Garza García,Nuevo León
4575280716,Volkswagen T-cross 1.6 Trendline Tiptronic,Volkswagen,T,2022,369000,MXN,75000,Unknown,Guadalajara,Jalisco
5107630762,Volkswagen T-cross 1.6 Trendline Tiptronic,Volkswagen,T,2022,320000,MXN,36995,Unknown,Alvaro Obregón,Distrito Federal
2815206367,Chevrolet Captiva 1.5 Lt 7p Cvt,Chevrolet,Captiva,2023,297000,MXN,70400,Unknown,Cuernavaca,Morelos
4997216454,Chevrolet Captiva 1.5 Lt 7p Cvt,Chevrolet,Captiva,2023,301280,MXN,65866,Unknown,Coyoacán,Distrito Federal
4836783698,Chevrolet Captiva 1.5 Lt 7p Cvt,Chevrolet,Captiva,2023,320000,MXN,29300,Unknown,Cuautitlán Izcalli,Estado De México
2826777033,Chevrolet Captiva 1.5 Lt 7p Cvt,Chevrolet,Captiva,2023,299900,MXN,53511,Unknown,Benito Juárez,Distrito Federal
4997253624,Chevrolet Captiva 1.5 Lt 7p Cvt,Chevrolet,Captiva,2023,298720,MXN,71085,Unknown,Coyoacán,Distrito Federal
5058026034,Lincoln Nautilus 2.0 Reserve,Lincoln,Nautilus,2020,1452900,MXN,0,Unknown,Guadalajara,Jalisco
5146722572,Audi A1 1.4 Sportback Cool S-tronic Dsg,Audi,A1,2016,190000,MXN,73231,Unknown,Huixquilucan,Estado De México
4950004840,Audi Sq5 Sq5,Audi,Sq5,2019,459000,MXN,78000,Unknown,San Pedro Garza García,Nuevo León
2847740107,Kia Seltos 1.6 Ex Pack At,Kia,Seltos,2021,289000,MXN,55950,Unknown,Puebla,Puebla
5146514762,Nissan March 1.6 Sense At,Nissan,March,2021,195000,MXN,61230,Unknown,Puebla,Puebla
2836789893,Hyundai Tucson 2.5 Gls Premium At,Hyundai,Tucson,2024,495000,MXN,26000,Unknown,Azcapotzalco,Distrito Federal
2822136203,Audi Q8 3.0 55 Tfsi Quattro,Audi,Q8,2019,829000,MXN,58000,Unknown,Coyoacán,Distrito Federal
4980440728,Jeep Cherokee Altitude V6 4x2,Jeep,Cherokee,2025,959456,MXN,0,Unknown,Cuajimalpa De Morelos,Distrito Federal
5146415022,Audi Q3 1.4 S Line 150hp S-tronic At,Audi,Q3,2023,560000,MXN,60341,Unknown,Acapulco,Guerrero
4984869434,Audi Q3 1.4 S Line 150hp S-tronic At,Audi,Q3,2023,610000,MXN,39629,Unknown,San Pedro Garza García,Nuevo León
2747338991,Kia Forte 2.0 Lx At,Kia,Forte,2021,302000,MXN,64756,Unknown,León,Guanajuato
2797687831,Volkswagen Tiguan 1.4 Tsi Comfortline Dsg,Volkswagen,Tiguan,2021,379000,MXN,81000,Unknown,Guadalajara,Jalisco
2841702303,Nissan X-trail 2.5 Sense 2 Row Cvt,Nissan,X,2017,249800,MXN,107900,Unknown,Allende,Nuevo León
5091017324,Audi Q8 Sportback 55 Tsfi,Audi,Q8,2020,675000,MXN,63000,Unknown,Mexicali,Baja California
3801338084,Volkswagen Nivus 1.0t Highline At,Volkswagen,Nivus,2020,439900,MXN,0,Unknown,Tlalpan,Distrito Federal
5139667844,Honda Br-v 1.5 Prime Cvt,Honda,Br,2019,299000,MXN,70828,Unknown,Naucalpan,Estado De México
5140468808,Mercedes-benz Clase Gle 5.5l Coupe 63 Amg At,Mercedes-Benz,Benz,2019,989000,MXN,31200,Unknown,Miguel Hidalgo,Distrito Federal
2771364877,Bmw Ix1 E Drive 20 M,BMW,Ix1,2020,1649900,MXN,0,Unknown,Gustavo A. Madero,Distrito Federal
4676557246,Bmw Ix1 0.0 Edrive20,BMW,Ix1,2020,1147900,MXN,0,Unknown,Cuajimalpa De Morelos,Distrito Federal
4657037912,Bmw Ix1 0.0 Edrive20,BMW,Ix1,2020,1243000,MXN,0,Unknown,Alvarado,Veracruz
4261842832,Dodge Attitude 1.5t Gdi Gt At 7dct,Dodge,Attitude,2025,499900,MXN,0,Unknown,Veracruz,Veracruz
2785229665,Hyundai Tucson 2.5 Gls Premium At,Hyundai,Tucson,2024,421200,MXN,20120,Unknown,Zapopan,Jalisco
2785209031,Hyundai Tucson 2.5 Gls Premium At,Hyundai,Tucson,2024,458640,MXN,14165,Unknown,Zapopan,Jalisco
2475358663,Bmw I4 0.0 Edrive40,BMW,I4,2024,1663000,MXN,0,Unknown,Alvarado,Veracruz
2803618813,Kia Seltos 1.4t Gdi Sxl Dct,Kia,Seltos,2025,499000,MXN,7000,Unknown,Oaxaca De Juárez,Oaxaca
5051927152,Audi Q3 Sportback 2.0 40 Tfsi S-line 180hp At,Audi,Q3,2024,789000,MXN,24000,Unknown,Benito Juárez,Distrito Federal
4769073046,Audi Q3 Sportback 2.0 40 Tfsi S-line 180hp At,Audi,Q3,2024,740000,MXN,74000,Unknown,Cuernavaca,Morelos
4826567804,Nissan V-drive 4p L4/1.6 Man,Nissan,V,2023,248000,MXN,120000,Unknown,Los Cabos,Baja California Sur
5118359706,Volkswagen Crafter 2.0 Cargo Van 3.5 Mwb,Volkswagen,Crafter,2020,1040000,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
4928772672,Audi Q5 2.0 L 45 Tfsi S Line Quattro,Audi,Q5,2025,1384900,MXN,0,Unknown,La Magdalena Contreras,Distrito Federal
2745067519,Audi Q5 45 Tfsi Quattro 183(249) Hp S Tronic Elite Security,Audi,Q5,2025,2150000,MXN,0,Unknown,Centro,Tabasco
